date,close,volume,open,high,low
01/02/14,54.71,43188990.00,54.83,55.22,54.19
12/31/13,54.65,43069960.00,54.12,54.86,53.91
12/30/13,53.71,68195850.00,54.93,55.18,53.43
12/27/13,55.44,60251230.00,57.48,57.68,55.25
12/26/13,57.73,55024630.00,58.32,58.38,57.37
12/24/13,57.96,46617750.00,58.27,58.58,56.91
12/23/13,57.77,98124560.00,55.50,58.32,55.45
12/20/13,55.12,224195500.00,54.93,55.15,54.23
12/19/13,55.05,89722000.00,54.33,55.19,53.95
12/18/13,55.57,75831750.00,54.86,55.89,53.75
12/17/13,54.86,78480680.00,54.76,55.18,54.24
12/16/13,53.81,84971770.00,53.25,54.50,52.91
12/13/13,53.32,82517560.00,51.66,53.50,51.34
12/12/13,51.83,92467060.00,51.05,52.07,50.66
12/11/13,49.38,62295230.00,50.55,50.77,49.01
12/10/13,50.25,68301310.00,48.64,50.77,48.54
12/09/13,48.84,35930850.00,48.09,48.97,47.74
12/06/13,47.94,42877640.00,48.98,49.39,47.71
12/05/13,48.34,43773340.00,48.15,48.70,47.87
12/04/13,48.62,60306210.00,46.46,48.77,46.26
12/03/13,46.73,31998810.00,46.75,47.20,46.29
12/02/13,47.06,50674560.00,46.90,47.54,46.26
11/29/13,47.01,22953920.00,46.75,47.21,46.50
11/27/13,46.49,44887500.00,45.97,46.67,45.53
11/26/13,45.89,81892990.00,44.66,46.17,43.55
11/25/13,44.82,82469790.00,46.36,46.65,44.04
11/22/13,46.23,40465250.00,47.04,47.27,45.96
11/21/13,46.70,34821540.00,46.99,47.46,46.69
11/20/13,46.43,53833880.00,46.61,47.55,46.31
11/19/13,46.36,75452630.00,46.26,47.00,45.72
11/18/13,45.83,85676080.00,48.47,48.84,45.80
11/15/13,49.01,42394340.00,49.11,49.48,48.71
11/14/13,48.99,75042140.00,48.70,49.57,48.03
11/13/13,48.71,79082730.00,46.23,48.74,46.06
11/12/13,46.61,68071910.00,46.00,47.37,45.83
11/11/13,46.20,80718180.00,47.04,47.53,45.73
11/08/13,47.53,70540080.00,47.81,48.65,47.25
11/07/13,47.56,96906910.00,49.24,49.87,47.30
11/06/13,49.12,67745300.00,50.26,50.45,48.71
11/05/13,50.11,76659340.00,47.79,50.18,47.51
11/04/13,48.22,80194620.00,49.37,49.75,48.02
11/01/13,49.75,94776920.00,50.85,52.09,49.72
10/31/13,50.21,248338900.00,47.16,52.00,46.50
10/30/13,49.01,111666400.00,50.00,50.21,48.75
10/29/13,49.40,101787400.00,50.73,50.79,49.25
10/28/13,50.23,73116480.00,51.54,51.70,49.61
10/25/13,51.95,44931490.00,53.18,53.24,51.88
10/24/13,52.45,46436620.00,52.38,52.84,51.59
10/23/13,51.90,57037800.00,51.75,52.25,51.13
10/22/13,52.68,83047340.00,54.33,54.76,52.20
10/21/13,53.85,57935890.00,54.68,54.81,53.51
10/18/13,54.22,88118540.00,54.18,54.83,53.60
10/17/13,52.21,70836230.00,51.12,52.22,50.95
10/16/13,51.14,64406590.00,50.04,51.24,49.90
10/15/13,49.50,80838680.00,49.99,51.00,49.18
10/14/13,49.51,68639410.00,48.31,49.63,47.91
10/11/13,49.11,58342770.00,49.18,49.87,48.79
10/10/13,49.05,99370750.00,47.87,49.68,47.83
10/09/13,46.77,147056800.00,47.38,47.84,45.26
10/08/13,47.14,135628200.00,50.60,50.60,47.08
10/07/13,50.52,57061640.00,50.73,51.29,50.40
10/04/13,51.04,74312720.00,49.77,51.16,49.57
10/03/13,49.18,81651010.00,50.47,50.72,49.06
10/02/13,50.28,62686500.00,50.13,51.10,49.95
10/01/13,50.42,97946230.00,49.97,51.03,49.45
09/30/13,50.23,99504810.00,50.14,51.60,49.80
09/27/13,51.24,81192310.00,50.29,51.28,49.86
09/26/13,50.39,97976810.00,50.01,50.60,49.50
09/25/13,49.46,87566700.00,49.23,49.54,48.46
